2013-09-12,32.653
2013-09-13,32.465
2013-09-14,32.465
2013-09-15,32.465
2013-09-16,32.322
2013-09-17,32.208
2013-09-18,31.793
2013-09-19,31.657
2013-09-20,31.863
2013-09-21,31.863
2013-09-22,31.863
2013-09-23,31.814
2013-09-24,31.883
2013-09-25,32.093
2013-09-26,32.335
2013-09-27,32.315
2013-09-28,32.315
2013-09-29,32.315
2013-09-30,32.393
2013-10-01,32.25
2013-10-02,32.223
2013-10-03,32.171
2013-10-04,32.179
2013-10-05,32.179
2013-10-06,32.179
2013-10-07,32.212
2013-10-08,32.401
2013-10-09,32.32
2013-10-10,32.175
2013-10-11,32.225
2013-10-12,32.225
2013-10-13,32.225
2013-10-14,32.28
2013-10-15,32.303
2013-10-16,32.057
2013-10-17,31.867
2013-10-18,31.865
2013-10-19,31.865
2013-10-20,31.865
2013-10-21,31.975
2013-10-22,31.689
2013-10-23,31.751
2013-10-24,31.698
2013-10-25,31.811
2013-10-26,31.811
2013-10-27,31.811
2013-10-28,31.918
2013-10-29,32.123
2013-10-30,32
2013-10-31,32.083
2013-11-01,32.462
2013-11-02,32.462
2013-11-03,32.462
2013-11-04,32.378
2013-11-05,32.545
2013-11-06,32.375
2013-11-07,32.458
2013-11-08,32.66
2013-11-09,32.66
2013-11-10,32.66
2013-11-11,32.833
2013-11-12,32.865
2013-11-13,32.753
2013-11-14,32.752
2013-11-15,32.571
2013-11-16,32.571
2013-11-17,32.571
2013-11-18,32.576
2013-11-19,32.716
2013-11-20,32.91
2013-11-21,32.993
2013-11-22,32.745
2013-11-23,32.745
2013-11-24,32.745
2013-11-25,32.921
2013-11-26,32.954
2013-11-27,33.185
2013-11-28,33.152
2013-11-29,33.149
2013-11-30,33.149
2013-12-01,33.149
2013-12-02,33.224
2013-12-03,33.241
2013-12-04,33.113
2013-12-05,32.98
2013-12-06,32.767
2013-12-07,32.767
2013-12-08,32.767
2013-12-09,32.682
2013-12-10,32.709
2013-12-11,32.763
2013-12-12,32.828
2013-12-13,32.903
2013-12-14,32.903
2013-12-15,32.903
2013-12-16,32.94
2013-12-17,32.983
2013-12-18,32.9
2013-12-19,32.985
2013-12-20,32.985
2013-12-21,32.985
2013-12-22,32.985
2013-12-23,32.71
2013-12-24,32.627
2013-12-25,32.688
2013-12-26,32.675
2013-12-27,32.612
2013-12-28,32.612
2013-12-29,32.612
2013-12-30,32.82
2013-12-31,32.895
2014-01-01,32.855
2014-01-02,33.1
2014-01-03,33.2
2014-01-04,33.2
2014-01-05,33.2
2014-01-06,33.21
2014-01-07,33.14
2014-01-08,33.177
2014-01-09,33.213
2014-01-10,33.002
2014-01-11,33.002
2014-01-12,33.002
2014-01-13,33.288
2014-01-14,33.318
2014-01-15,33.398
2014-01-16,33.416
2014-01-17,33.615
2014-01-18,33.615
2014-01-19,33.615
2014-01-20,33.773
2014-01-21,33.977
2014-01-22,33.945
2014-01-23,34.153
2014-01-24,34.51
2014-01-25,34.51
2014-01-26,34.51
2014-01-27,34.688
2014-01-28,34.788
2014-01-29,35.091
2014-01-30,34.93
2014-01-31,35.176
2014-02-01,35.176
2014-02-02,35.176
2014-02-03,35.455
2014-02-04,35.023
2014-02-05,34.865
2014-02-06,34.73
2014-02-07,34.752
2014-02-08,34.752
2014-02-09,34.752
2014-02-10,34.75
2014-02-11,34.742
2014-02-12,34.829
2014-02-13,35.083
2014-02-14,35.12
2014-02-15,35.12
2014-02-16,35.12
2014-02-17,35.203
2014-02-18,35.46
2014-02-19,35.778
2014-02-20,35.755
2014-02-21,35.51
2014-02-22,35.51
2014-02-23,35.51
2014-02-24,35.532
2014-02-25,35.742
2014-02-26,36.04
2014-02-27,36.02
2014-02-28,36.05
2014-03-01,36.05
2014-03-02,36.05
2014-03-03,36.532
2014-03-04,36.095
2014-03-05,36.045
2014-03-06,36.128
2014-03-07,36.388
2014-03-08,36.388
2014-03-09,36.388
2014-03-10,36.388
2014-03-11,36.455
2014-03-12,36.48
2014-03-13,36.587
2014-03-14,36.565
2014-03-15,36.565
2014-03-16,36.565
2014-03-17,36.29
2014-03-18,36.245
2014-03-19,36.182
2014-03-20,36.392
2014-03-21,36.248
2014-03-22,36.248
2014-03-23,36.248
2014-03-24,36.095
2014-03-25,35.498
2014-03-26,35.545
2014-03-27,35.617
2014-03-28,35.807
2014-03-29,35.807
2014-03-30,35.807
2014-03-31,35.047
2014-04-01,35.053
2014-04-02,35.453
2014-04-03,35.583
2014-04-04,35.324
2014-04-05,35.324
2014-04-06,35.324
2014-04-07,35.617
2014-04-08,35.75
2014-04-09,35.585
2014-04-10,35.56
2014-04-11,35.645
2014-04-12,35.645
2014-04-13,35.645
2014-04-14,35.99
2014-04-15,36.267
2014-04-16,36.034
2014-04-17,35.453
2014-04-18,35.615
2014-04-19,35.615
2014-04-20,35.615
2014-04-21,35.688
2014-04-22,35.695
2014-04-23,35.715
2014-04-24,35.775
2014-04-25,36.02
2014-04-26,36.02
2014-04-27,36.02
2014-04-28,35.85
2014-04-29,35.64
2014-04-30,35.634
2014-05-01,35.627
2014-05-02,35.847
2014-05-03,35.847
2014-05-04,35.847
2014-05-05,35.727
2014-05-06,35.41
2014-05-07,34.938
2014-05-08,35.127
2014-05-09,35.233
2014-05-10,35.233
2014-05-11,35.233
2014-05-12,35.015
2014-05-13,34.875
2014-05-14,34.682
2014-05-15,34.775
2014-05-16,34.745
2014-05-17,34.745
2014-05-18,34.745
2014-05-19,34.597
2014-05-20,34.508
2014-05-21,34.337
2014-05-22,34.312
2014-05-23,34.125
2014-05-24,34.125
2014-05-25,34.125
2014-05-26,34.185
2014-05-27,34.417
2014-05-28,34.573
2014-05-29,34.665
2014-05-30,34.92
2014-05-31,34.92
2014-06-01,34.92
2014-06-02,35.065
2014-06-03,35.102
2014-06-04,34.983
2014-06-05,34.697
2014-06-06,34.447
2014-06-07,34.447
2014-06-08,34.447
2014-06-09,34.367
2014-06-10,34.369
2014-06-11,34.398
2014-06-12,34.36
2014-06-13,34.385
2014-06-14,34.385
2014-06-15,34.385
2014-06-16,34.625
2014-06-17,34.833
2014-06-18,34.382
2014-06-19,34.385
2014-06-20,34.458
2014-06-21,34.458
2014-06-22,34.458
2014-06-23,34.093
2014-06-24,33.818
2014-06-25,33.76
2014-06-26,33.717
2014-06-27,33.753
2014-06-28,333.753
2014-06-29,33.753
2014-06-30,33.988
2014-07-01,34.358
2014-07-02,34.275
2014-07-03,34.291
2014-07-04,34.399
2014-07-05,34.399
2014-07-06,34.399
2014-07-07,34.443
2014-07-08,34.288
2014-07-09,33.9675
2014-07-10,34.0388
2014-07-11,34.1605
2014-07-12,34.1605
2014-07-13,34.1605
2014-07-14,34.315
2014-07-15,34.3843
2014-07-16,34.398
2014-07-17,34.9324
2014-07-18,35.11
2014-07-19,35.11
2014-07-20,35.11
2014-07-21,35.1964
2014-07-22,34.9581
2014-07-23,34.8395
2014-07-24,35.0406
2014-07-25,35.095
2014-07-26,35.095
2014-07-27,35.095
2014-07-28,35.4872
2014-07-29,35.74
2014-07-30,35.6146
2014-07-31,35.6474
2014-08-01,35.7145
2014-08-02,35.7145
